K = [0.405958 78.690499 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.001412 3.141593 -2.122423 6.283185] stx = 0.000000, sta = 0.000000, osx = 1.995546, osa = 1.965570, intsqrx = 185.449430, intsqra = 39.593107 
K = [0.490855 82.050632 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 1.965733, osa = 1.980517, intsqrx = 0.000000, intsqra = 39.362776 
K = [0.113560 10.606561 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.003068 3.141593 2.606310 6.283185] stx = 0.000000, sta = 0.000000, osx = 1.990328, osa = 1.993580, intsqrx = 5.332540, intsqra = 190.160945 
K = [0.220670 9.954758 K = [-8305.000000 10402.000000 -9942.000000 13251.000000], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 1.998769, osa = 1.999152, intsqrx = 1449.594947, intsqra = 4.361618 
K = [0.003798 19.730512 K = [-8.305000 10.402000 -9.942000 13.251000], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 1.997522, osa = 1.998842, intsqrx = 21.636025, intsqra = 2.432997 
K = [0.005374 19.921476 K = [-0.830500 1.040200 -0.994200 1.325100], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 1.947308, osa = 1.989819, intsqrx = 6.182012, intsqra = 1045.655916 
K = [1.257723 9.310449 K = [-4.152500 5.201000 -4.971000 6.625500], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 1.966359, osa = 1.997192, intsqrx = 0.000000, intsqra = 0.488595 
K = [0.158170 19.456232 K = [-8.305000 10.402000 -9.942000 13.251000], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 1.997522, osa = 1.998842, intsqrx = 21.636025, intsqra = 2.432997 
K = [0.005374 19.921476 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 1.997870, osa = 1.999153, intsqrx = 83.772995, intsqra = 4.240796 
K = [0.004124 19.766972 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.998137, osa = 1.999160, intsqrx = 96.564316, intsqra = 2.633973 
K = [0.001494 19.760900 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.000759 3.141593 0.644102 1.570796] stx = 0.000000, sta = 0.000000, osx = 1.998218, osa = 1.999163, intsqrx = 101.500953, intsqra = 1.288513 
K = [0.000352 19.750062 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.000759 3.141593 0.644102 1.570796] stx = 0.000000, sta = 0.000000, osx = 1.998218, osa = 1.999163, intsqrx = 101.500953, intsqra = 1.288513 
K = [0.000352 19.750062 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.000759 3.141593 0.644102 1.570796] stx = 0.000000, sta = 0.000000, osx = 1.991268, osa = 1.939793, intsqrx = 76.589066, intsqra = 30.957224 
K = [0.000280 11.521821 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.990124, osa = 1.937286, intsqrx = 10.421635, intsqra = 1005.367584 
K = [0.000484 9.503212 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.998137, osa = 1.999160, intsqrx = 96.564316, intsqra = 2.633973 
K = [0.001494 19.760900 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.998137, osa = 1.999160, intsqrx = 96.564316, intsqra = 2.633973 
K = [0.001494 19.760900 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.988161, osa = 9.984021, intsqrx = 0.000000, intsqra = 0.000000 
K = [2.504447 97.846595 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.988161, osa = 9.984021, intsqrx = 0.000000, intsqra = 0.000000 
K = [2.504447 97.846595 K = [-16.610000 20.804000 -19.884000 26.502000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.988161, osa = 9.984021, intsqrx = 0.000000, intsqra = 0.000000 
K = [2.504447 97.846595 K = [-83.050000 104.020000 -99.420000 132.510000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.948320, osa = 9.996085, intsqrx = 75.250843, intsqra = 12.886877 
K = [0.108156 98.372007 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.987145, osa = 9.992657, intsqrx = 38.970181, intsqra = 9406.798703 
K = [1.929426 13.150020 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.995728, osa = 9.990643, intsqrx = 289.096048, intsqra = 128594.311442 
K = [0.001520 10.014692 K = [0.000000 10.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.532989, osa = 9.995176, intsqrx = 0.000000, intsqra = 307.671877 
K = [4730.354864 35.486358 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.995728, osa = 9.990643, intsqrx = 289.096048, intsqra = 128594.311442 
K = [0.001520 10.014692 K = [0.000000 100.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.863631, osa = 9.998625, intsqrx = 0.000000, intsqra = 20945.518146 
K = [32967.669213 71.594099 K = [0.000000 100.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.877169, osa = 9.996207, intsqrx = 0.000000, intsqra = 11.665609 
K = [37645.290894 71.177350 K = [0.000000 100.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.863631, osa = 9.998625, intsqrx = 0.000000, intsqra = 20945.518146 
K = [32967.669213 71.594099 K = [0.000000 100.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.945441, osa = 9.995381, intsqrx = 0.000000, intsqra = 51.848465 
K = [11605.421192 61.806905 K = [0.000000 100.000000 0.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.964290, osa = 9.994553, intsqrx = 0.000000, intsqra = 9.115947 
K = [174.044444 95.669796 K = [0.000000 100.000000 10.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.966075, osa = 9.937757, intsqrx = 0.000000, intsqra = 0.000000 
K = [22679418.221591 98123.607894 K = [0.000000 100.000000 10.000000 0.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.924709, osa = 9.997535, intsqrx = 0.000000, intsqra = 480.417060 
K = [53045.079562 69.084425 K = [0.000000 100.000000 0.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.930168, osa = 9.998812, intsqrx = 0.000000, intsqra = 1.160329 
K = [7.988554 98.326676 K = [1.000000 100.000000 0.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.952234, osa = 9.997969, intsqrx = 0.000000, intsqra = 4.489962 
K = [36.691380 97.112977 K = [0.000000 100.000000 0.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.930168, osa = 9.998812, intsqrx = 0.000000, intsqra = 1.160329 
K = [7.988554 98.326676 K = [0.000000 100.000000 5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.988198, osa = 9.984484, intsqrx = 0.000000, intsqra = 0.000000 
K = [52247.650152 1610.297219 K = [0.000000 100.000000 1.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.940903, osa = 9.998851, intsqrx = 0.000000, intsqra = 2.174578 
K = [20.821610 97.841088 K = [0.000000 100.000000 -1.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 9.923773, osa = 9.998789, intsqrx = 0.187446, intsqra = 0.843611 
K = [3.412788 98.537847 K = [0.000000 100.000000 -1.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 29.862471, osa = 29.998684, intsqrx = 0.000000, intsqra = 2.869226 
K = [4720.582474 293.022673 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 29.908216, osa = 29.998721, intsqrx = 1.024085, intsqra = 0.819972 
K = [9.772559 296.131195 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 29.908216, osa = 29.998721, intsqrx = 1.024085, intsqra = 0.819972 
K = [9.772559 296.131195 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 29.908216, osa = 29.998721, intsqrx = 1.024085, intsqra = 0.819972 
K = [9.772559 296.131195 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 29.909345, osa = 29.998723, intsqrx = 1.085067, intsqra = 0.482983 
K = [3.022111 296.100649 K = [0.000000 100.000000 0.000000 0.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 29.912105, osa = 29.997168, intsqrx = 0.000000, intsqra = 202.681650 
K = [2040312.075700 239.455784 K = [0.000000 100.000000 0.000000 10.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 29.902857, osa = 29.990431, intsqrx = 0.000000, intsqra = 13.388562 
K = [17092.997461 285.603960 K = [0.000000 100.000000 0.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.918104, osa = 19.997172, intsqrx = 0.000000, intsqra = 6.234260 
K = [1800.503763 193.121145 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.917303, osa = 19.998721, intsqrx = 1.543259, intsqra = 0.820088 
K = [2.816014 197.417363 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.917303, osa = 19.998721, intsqrx = 1.543259, intsqra = 0.820088 
K = [2.816014 197.417363 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.917303, osa = 19.998721, intsqrx = 1.543259, intsqra = 0.820088 
K = [2.816014 197.417363 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.000000 3.141593 1.291130 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.916821, osa = 19.998838, intsqrx = 1.543241, intsqra = 0.921300 
K = [3.088322 197.416194 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.000000 3.141593 1.291130 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.916811, osa = 19.998816, intsqrx = 1.545021, intsqra = 0.918867 
K = [3.088788 197.417339 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.000000 3.141593 1.291130 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.916811, osa = 19.998816, intsqrx = 1.545021, intsqra = 0.918867 
K = [3.088788 197.417339 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.000000 3.141593 0.754673 1.837832] stx = 0.000000, sta = 0.000000, osx = 19.917443, osa = 19.998816, intsqrx = 1.630997, intsqra = 0.540575 
K = [0.961327 197.398507 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.000000 3.141593 0.754673 1.837832] stx = 0.000000, sta = 0.000000, osx = 19.816900, osa = 7.561096, intsqrx = 0.000000, intsqra = 86.298758 
K = [100567550.757630 44.573386 K = [0.000000 1.000000 0.000000 0.000000], initial cond = [0.000000 3.141593 0.754673 1.837832] stx = 0.000000, sta = 0.000000, osx = 19.817505, osa = 8.355000, intsqrx = 0.000000, intsqra = 89.900574 
K = [98906966.509294 45.174184 K = [0.000000 1.000000 0.000000 0.000000], initial cond = [0.000000 3.141593 0.754673 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.993370, osa = 1.995887, intsqrx = 0.000000, intsqra = 870.992970 
K = [0.668661 15.244917 K = [0.000000 -1.000000 0.000000 0.000000], initial cond = [0.000000 3.141593 0.754673 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.993246, osa = 1.993016, intsqrx = 0.000000, intsqra = 0.000000 
K = [1.077302 13.898674 K = [0.000000 10.000000 0.000000 0.000000], initial cond = [0.000000 3.141593 0.754673 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.990164, osa = 1.979092, intsqrx = 0.000000, intsqra = 8.659714 
K = [0.101939 18.853397 K = [0.000000 10.000000 0.000000 0.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.990292, osa = 1.970910, intsqrx = 0.000000, intsqra = 7.759308 
K = [0.080692 18.941831 K = [0.000000 100.000000 0.000000 0.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.995147, osa = 1.997265, intsqrx = 0.000000, intsqra = 0.238434 
K = [0.001621 19.713130 K = [0.000000 20.000000 0.000000 0.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.989337, osa = 1.996862, intsqrx = 0.000000, intsqra = 1.384290 
K = [0.021164 19.495227 K = [0.000000 15.000000 -2.000000 5.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.961848, osa = 1.998015, intsqrx = 0.280419, intsqra = 0.161817 
K = [0.005905 19.672511 K = [0.000000 15.000000 -2.000000 5.000000], initial cond = [-0.024006 3.083093 -0.027863 -0.000000] stx = 0.000000, sta = 0.000000, osx = 1.965963, osa = 1.993170, intsqrx = 0.000000, intsqra = 0.155519 
K = [0.317297 19.392059 K = [0.000000 15.000000 -2.000000 5.000000], initial cond = [-0.000887 3.141593 0.754159 1.837832] stx = 0.000000, sta = 0.000000, osx = 1.961848, osa = 1.998015, intsqrx = 0.280419, intsqra = 0.161817 
K = [0.005905 19.672511 K = [0.000000 15.000000 -2.000000 5.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.965564, osa = 1.998119, intsqrx = 0.054356, intsqra = 0.409829 
K = [0.023069 19.597727 K = [0.000000 15.000000 -2.000000 5.000000], initial cond = [-0.003068 3.141593 2.606310 6.283185] stx = 0.000000, sta = 0.000000, osx = 1.983301, osa = 1.997665, intsqrx = 0.000000, intsqra = 6.572609 
K = [0.535754 18.822087 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.003068 3.141593 2.606310 6.283185] stx = 0.000000, sta = 0.000000, osx = 1.995577, osa = 1.998708, intsqrx = 10.162035, intsqra = 1.589851 
K = [0.020838 19.731161 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.996756, osa = 1.998722, intsqrx = 15.290757, intsqra = 0.819982 
K = [0.002613 19.734283 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.996756, osa = 1.998722, intsqrx = 15.290757, intsqra = 0.819982 
K = [0.002613 19.734283 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.996756, osa = 1.998722, intsqrx = 15.290757, intsqra = 0.819982 
K = [0.002613 19.734283 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.996756, osa = 1.998722, intsqrx = 15.290757, intsqra = 0.819982 
K = [0.002613 19.734283 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.996756, osa = 1.998722, intsqrx = 15.290757, intsqra = 0.819982 
K = [0.002613 19.734283 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.996756, osa = 1.998722, intsqrx = 15.290757, intsqra = 0.819982 
K = [0.002613 19.734283 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.996756, osa = 1.998722, intsqrx = 15.290757, intsqra = 0.819982 
K = [0.002613 19.734283 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.917303, osa = 19.998721, intsqrx = 1.543259, intsqra = 0.820088 
K = [2.816014 197.417363 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.041582 3.028650 1.333348 3.028650] stx = 0.000000, sta = 0.000000, osx = 19.691596, osa = 19.997743, intsqrx = 0.075539, intsqra = 0.819058 
K = [210.460500 197.360877 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.066144 3.157531 0.578717 1.586735] stx = 0.000000, sta = 0.000000, osx = 19.604536, osa = 19.998778, intsqrx = 0.106650, intsqra = 0.533670 
K = [34.713178 197.428800 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.090935 3.168476 0.735796 1.597680] stx = 0.000000, sta = 0.000000, osx = 19.707787, osa = 19.998723, intsqrx = 0.096614, intsqra = 0.532680 
K = [35.566938 197.368557 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.066144 3.157531 0.578717 1.586735] stx = 0.000000, sta = 0.000000, osx = 19.604536, osa = 19.980335, intsqrx = 0.106650, intsqra = 0.144625 
K = [34.713178 197.422627 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.016372 3.119913 0.661233 1.549117] stx = 0.000000, sta = 0.000000, osx = 19.708958, osa = 19.979381, intsqrx = 0.230997, intsqra = 0.014802 
K = [15.577805 197.375332 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.137713 3.320513 0.782574 1.749716] stx = 0.000000, sta = 0.000000, osx = 19.392382, osa = 19.995536, intsqrx = 0.630029, intsqra = 5.506583 
K = [20.833191 197.414616 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.150987 3.074098 0.795848 1.503302] stx = 0.000000, sta = 0.000000, osx = 19.654416, osa = 19.997514, intsqrx = 0.000000, intsqra = 0.404915 
K = [346.905680 197.310770 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.003912 3.177863 0.640949 1.607067] stx = 0.000000, sta = 0.000000, osx = 19.595717, osa = 19.998764, intsqrx = 1.217326, intsqra = 0.683071 
K = [6.552098 197.410885 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.073726 3.135385 0.718587 1.564589] stx = 0.000000, sta = 0.000000, osx = 19.698891, osa = 19.998607, intsqrx = 0.063928, intsqra = 0.187858 
K = [53.830406 197.363563 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [0.070100 3.212044 0.714962 1.641248] stx = 0.000000, sta = 0.000000, osx = 19.918775, osa = 19.998543, intsqrx = 2.240209, intsqra = 0.173422 
K = [0.310770 197.393856 K = [0.000000 100.000000 -5.000000 10.000000], initial cond = [-0.061134 3.175168 0.583728 1.604371] stx = 0.000000, sta = 0.000000, osx = 19.602268, osa = 19.998779, intsqrx = 0.006524, intsqra = 0.165139 
K = [48.737306 197.433291 
